"idn";"year";"ort_idn";"ort_name";"location";"lat";"lon"
1107227011;1858;40456374;"Pforzheim";"Pforzheim, Baden-Württemberg, Deutschland";"48.8908846";"8.7029532"
1107235537;1858;40088588;"Bukarest";"Municipiul București, România";"44.4361414";"26.1027202"
1107419131;1858;40427420;"Nürnberg";"Nürnberg, Bayern, Deutschland";"49.453872";"11.077298"
1107421551;1858;40427420;"Nürnberg";"Nürnberg, Bayern, Deutschland";"49.453872";"11.077298"
1107270138;1858;40538419;"Świdnica";"Świdnica, powiat świdnicki, województwo dolnośląskie, Polska";"50.8424835";"16.4870549"
1107277183;1858;40230252;"Halle (Saale)";"Halle (Saale), Sachsen-Anhalt, Deutschland";"51.4825041";"11.970545199999998"
1107342384;1858;40230252;"Halle (Saale)";"Halle (Saale), Sachsen-Anhalt, Deutschland";"51.4825041";"11.970545199999998"
1107324408;1858;40201376;"Genf";"Genève, Grand Genève, Genève, Schweiz/Suisse/Svizzera/Svizra";"46.2017559";"6.1466014000000015"
1107231817;1858;40555488;"Sondershausen";"Sondershausen, Kyffhäuserland, Kyffhäuserkreis, Thüringen, 99707, Deutschland";"51.3666041";"10.8668419"
1107399564;1858;40036146;"Augsburg";"Augsburg, Bayern, Deutschland";"48.3668041";"10.8986971"
1107399572;1858;40036146;"Augsburg";"Augsburg, Bayern, Deutschland";"48.3668041";"10.8986971"
1107417716;1858;40036146;"Augsburg";"Augsburg, Bayern, Deutschland";"48.3668041";"10.8986971"
1107236754;1858;40082164;"Breslau";"Wrocław, powiat wrocławski, województwo dolnośląskie, Polska";"51.1263106";"16.97819633051261"
1107244692;1858;40082164;"Breslau";"Wrocław, powiat wrocławski, województwo dolnośląskie, Polska";"51.1263106";"16.97819633051261"
1107256933;1858;40082164;"Breslau";"Wrocław, powiat wrocławski, województwo dolnośląskie, Polska";"51.1263106";"16.97819633051261"
1107320615;1858;40129950;"Dresden";"Dresden, Sachsen, Deutschland";"51.0493286";"13.7381437"
1107337763;1858;40129950;"Dresden";"Dresden, Sachsen, Deutschland";"51.0493286";"13.7381437"
1107383315;1858;40129950;"Dresden";"Dresden, Sachsen, Deutschland";"51.0493286";"13.7381437"
1107408415;1858;40129950;"Dresden";"Dresden, Sachsen, Deutschland";"51.0493286";"13.7381437"
1107260337;1858;40101894;"Chur";"Chur, Plessur, Graubünden/Grischun/Grigioni, Schweiz/Suisse/Svizzera/Svizra";"46.855515";"9.525406599999998"
1107267544;1858;42670268;"Sankt Petersburg";"Санкт-Петербург, Северо-Западный федеральный округ, 190000, Россия";"59.938732";"30.316229"
1107276500;1858;42670268;"Sankt Petersburg";"Санкт-Петербург, Северо-Западный федеральный округ, 190000, Россия";"59.938732";"30.316229"
1107288347;1858;42670268;"Sankt Petersburg";"Санкт-Петербург, Северо-Западный федеральный округ, 190000, Россия";"59.938732";"30.316229"
1107425743;1858;42670268;"Sankt Petersburg";"Санкт-Петербург, Северо-Западный федеральный округ, 190000, Россия";"59.938732";"30.316229"
1107249457;1858;40181189;"Frankfurt am Main";"Frankfurt am Main, Hessen, Deutschland";"50.1106444";"8.682091699999999"
1107249473;1858;40181189;"Frankfurt am Main";"Frankfurt am Main, Hessen, Deutschland";"50.1106444";"8.682091699999999"
"110726068X";1858;40181189;"Frankfurt am Main";"Frankfurt am Main, Hessen, Deutschland";"50.1106444";"8.682091699999999"
1107350603;1858;40181189;"Frankfurt am Main";"Frankfurt am Main, Hessen, Deutschland";"50.1106444";"8.682091699999999"
1107397146;1858;40181189;"Frankfurt am Main";"Frankfurt am Main, Hessen, Deutschland";"50.1106444";"8.682091699999999"
1107248817;1858;40420116;"New York, NY";"New York, United States";"40.7127281";"-74.0060152"
1107428424;1858;"04031541X";"Königsberg";"Калининград, городской округ Калининград, Калининградская область, Северо-Западный федеральный округ, Россия";"54.71012800000001";"20.510583800000006"
1107336848;1858;40323994;"Kopenhagen";"København, Københavns Kommune, Region Hovedstaden, 1357, Danmark";"55.6867243";"12.5700724"
1107391318;1858;40323994;"Kopenhagen";"København, Københavns Kommune, Region Hovedstaden, 1357, Danmark";"55.6867243";"12.5700724"
1107287170;1858;40216527;"Gotha";"Gotha, Landkreis Gotha, Thüringen, Deutschland";"50.9494849";"10.7014435"
"110732100X";1858;40216527;"Gotha";"Gotha, Landkreis Gotha, Thüringen, Deutschland";"50.9494849";"10.7014435"
1107383773;1858;40216527;"Gotha";"Gotha, Landkreis Gotha, Thüringen, Deutschland";"50.9494849";"10.7014435"
"110739869X";1858;40216527;"Gotha";"Gotha, Landkreis Gotha, Thüringen, Deutschland";"50.9494849";"10.7014435"
1107251109;1858;40651053;"Weimar";"Weimar, Thüringen, Deutschland";"50.9810486";"11.3296637"
1107270170;1858;40651053;"Weimar";"Weimar, Thüringen, Deutschland";"50.9810486";"11.3296637"
1107325226;1858;40651053;"Weimar";"Weimar, Thüringen, Deutschland";"50.9810486";"11.3296637"
1107306957;1858;40297020;"Chemnitz";"Chemnitz, Sachsen, Deutschland";"50.83226079999999";"12.9252977"
1107309816;1858;40297020;"Chemnitz";"Chemnitz, Sachsen, Deutschland";"50.83226079999999";"12.9252977"
1107422760;1858;40353044;"Lemberg";"Львів, Львівська міська громада, Львівський район, Львівська область, Україна";"49.841952";"24.0315921"
1107305438;1858;40446603;"Paris";"Paris, Île-de-France, France métropolitaine, France";"48.8566969";"2.3514616000000004"
1107254787;1858;40298698;"Kassel";"Kassel, Niestetal, Hessen, Deutschland";"51.3154546";"9.492409599999998"
1107230675;1858;"04035900X";"Lippstadt";"Lippstadt, Kreis Soest, Nordrhein-Westfalen, Deutschland";"51.6747074";"8.347194"
1107296390;1858;40017834;"Amsterdam";"Amsterdam, Noord-Holland, Nederland";"52.3727598";"4.8936041"
1107241022;1858;40384748;"Meißen";"Meißen, Sachsen, Deutschland";"51.16308710000001";"13.4704939"
1107241030;1858;40384748;"Meißen";"Meißen, Sachsen, Deutschland";"51.16308710000001";"13.4704939"
1107241049;1858;40384748;"Meißen";"Meißen, Sachsen, Deutschland";"51.16308710000001";"13.4704939"
"110727219X";1858;40020843;"Anklam";"Anklam, Vorpommern-Greifswald, Mecklenburg-Vorpommern, 17389, Deutschland";"53.85605260000001";"13.688091"
1107343127;1858;40798135;"Arad";"Arad, România";"46.1753793";"21.3196342"
1107369630;1858;40000036;"Aachen";"Aachen, Städteregion Aachen, Nordrhein-Westfalen, Deutschland";"50.776351";"6.083862"
1107378214;1858;40000036;"Aachen";"Aachen, Städteregion Aachen, Nordrhein-Westfalen, Deutschland";"50.776351";"6.083862"
1107237572;1858;40219658;"Greifswald";"Greifswald, Vorpommern-Greifswald, Mecklenburg-Vorpommern, Deutschland";"54.09579100000001";"13.381523800000002"
1107415934;1858;40046176;"Basel";"Basel, Basel-Stadt, Schweiz/Suisse/Svizzera/Svizra";"47.55810770000001";"7.5878261"
1107287561;1858;7032439;"Braunsberg (Ostpreußen)";;;
1107339170;1858;40691454;"Barmen";"Barmen, Gemarkung Barmen, Wuppertal, Nordrhein-Westfalen, 42275, Deutschland";"51.2716035";"7.200344900000001"
1107326923;1858;40850803;"Altona";"Altona, Hamburg, Deutschland";"53.58646755";"9.777669726868915"
1107340381;1858;40365123;"Lüneburg";"Lüneburg, Niedersachsen, Deutschland";"53.24870600000001";"10.407855"
"110724871X";1858;40084566;"Brünn";"Brno, okres Brno-město, Jihomoravský kraj, Jihovýchod, Česko";"49.1922443";"16.6113382"
1107268109;1858;40480356;"Quedlinburg";"Quedlinburg, Landkreis Harz, Sachsen-Anhalt, Deutschland";"51.7855428";"11.1519933"
1107307406;1858;40182665;"Freiberg";"Freiburg im Breisgau, Baden-Württemberg, Deutschland";"47.9960901";"7.849400500000002"
1107320887;1858;"04036934X";"Magdeburg";"Magdeburg, Sachsen-Anhalt, Deutschland";"52.1315889";"11.6399609"
1107276411;1858;40155579;"Essen";"Essen, Nordrhein-Westfalen, Deutschland";"51.4582235";"7.0158171000000005"
1107351987;1858;40155579;"Essen";"Essen, Nordrhein-Westfalen, Deutschland";"51.4582235";"7.0158171000000005"
1107399025;1858;40784118;"Triest";"Trieste, UTI Giuliana / Julijska MTU, Friuli Venezia Giulia, Italia";"45.6504806";"13.7931263"
1107321034;1858;40219127;"Graz";"Graz, Steiermark, Österreich";"47.0708678";"15.4382786"
"110740553X";1858;40219127;"Graz";"Graz, Steiermark, Österreich";"47.0708678";"15.4382786"
1107407877;1858;40152405;"Erfurt";"Erfurt, Thüringen, Deutschland";"50.9777974";"11.0287364"
1107368464;1858;40076660;"Bonn";"Bonn, Nordrhein-Westfalen, Deutschland";"50.735851";"7.10066"
1107351537;1858;40014096;"Altenburg";"Altenburg, Altenburger Land, Thüringen, 04600, Deutschland";"50.9852411";"12.4340988"
1107426170;1858;40175065;"Flensburg";"Flensburg, Schleswig-Holstein, Deutschland";"54.78330210000001";"9.4333264"
1107251133;1858;40214419;"Görlitz";"Görlitz, Sachsen, Deutschland";"51.1563185";"14.991018"
1107251141;1858;40214419;"Görlitz";"Görlitz, Sachsen, Deutschland";"51.1563185";"14.991018"
"110725115X";1858;40214419;"Görlitz";"Görlitz, Sachsen, Deutschland";"51.1563185";"14.991018"
1107330327;1858;40214419;"Görlitz";"Görlitz, Sachsen, Deutschland";"51.1563185";"14.991018"
"110729682X";1858;40406083;"Münster (Westf)";"Münster (Westf) Hauptbahnhof, Hamburger Straße, Bahnhof, Innenstadtring, Münster-Mitte, Münster, Nordrhein-Westfalen, 48143, Deutschland";"51.9564055";"7.635791999999999"
1107260698;1858;40615294;"Ulm";"Ulm, Baden-Württemberg, Deutschland";"48.3974003";"9.9934336"
"110737605X";1858;40615294;"Ulm";"Ulm, Baden-Württemberg, Deutschland";"48.3974003";"9.9934336"
1107379598;1858;40682625;"Zwickau";"Zwickau, Langenweißbach, Zwickau, Sachsen, 08134, Deutschland";"50.71850429999999";"12.4939267"
1107265193;1858;40297136;"Karlsruhe";"Karlsruhe, Baden-Württemberg, Deutschland";"49.00687050000001";"8.4034195"
1107423686;1858;40367339;"Luzern";"Luzern, Schweiz/Suisse/Svizzera/Svizra";"47.0505452";"8.3054682"
1107277922;1858;40132552;"Düsseldorf";"Düsseldorf, Nordrhein-Westfalen, Deutschland";"51.2254018";"6.7763137"
1107277949;1858;40132552;"Düsseldorf";"Düsseldorf, Nordrhein-Westfalen, Deutschland";"51.2254018";"6.7763137"
1107373646;1858;40132552;"Düsseldorf";"Düsseldorf, Nordrhein-Westfalen, Deutschland";"51.2254018";"6.7763137"
1107419832;1858;40132552;"Düsseldorf";"Düsseldorf, Nordrhein-Westfalen, Deutschland";"51.2254018";"6.7763137"
1107332230;1858;40110397;"Danzig";"Gdańsk, powiat gdański, województwo pomorskie, Polska";"54.36143405";"18.628218475572734"
1107381053;1858;40243516;"Helsinki";"Helsinki, Helsingin seutukunta, Uusimaa, Etelä-Suomen aluehallintovirasto, Manner-Suomi, Suomi / Finland";"60.16748810000001";"24.9427473"
1107238390;1858;43119506;"Schneidemühl";"Piła, powiat pilski, województwo wielkopolskie, 64-920, Polska";"53.1511324";"16.7380343"
1107310997;1858;40271560;"Insterburg";"Черняховск, Черняховский городской округ, Калининградская область, Северо-Западный федеральный округ, Россия";"54.635533";"21.8099822"
1107268303;1858;40576485;"Stockholm";"Stockholm, Stockholms kommun, Stockholms län, 111 29, Sverige";"59.3251172";"18.0710935"
1107296315;1858;40576485;"Stockholm";"Stockholm, Stockholms kommun, Stockholms län, 111 29, Sverige";"59.3251172";"18.0710935"
1107347963;1858;40610195;"Troppau";"Opava, okres Opava, Moravskoslezský kraj, Moravskoslezsko, Česko";"49.9389004";"17.9024174"
1107430461;1858;40610195;"Troppau";"Opava, okres Opava, Moravskoslezský kraj, Moravskoslezsko, Česko";"49.9389004";"17.9024174"
1107431182;1858;40469484;"Potsdam";"Potsdam, Brandenburg, Deutschland";"52.4009309";"13.0591397"
1107293847;1858;40433676;"Offenburg";"Offenburg, Verwaltungsgemeinschaft Offenburg, Ortenaukreis, Baden-Württemberg, Deutschland";"48.47165560000001";"7.944377999999999"
1107319684;1858;"04021270X";"Gleiwitz";"Gliwice, powiat gliwicki, Górnośląsko-Zagłębiowska Metropolia, województwo śląskie, Polska";"50.30113145";"18.662347227971974"
1107321387;1858;"04021270X";"Gleiwitz";"Gliwice, powiat gliwicki, Górnośląsko-Zagłębiowska Metropolia, województwo śląskie, Polska";"50.30113145";"18.662347227971974"
1107278341;1858;40364836;"Lübeck";"Lübeck, Markt, Innenstadt, Lübeck, Schleswig-Holstein, 23552, Deutschland";"53.866444";"10.684738"
1107323509;1858;944685846;"Kölleda";"Kölleda, Landkreis Sömmerda, Thüringen, 99625, Deutschland";"51.1880844";"11.2443392"
1107349125;1858;40077683;"Borna";"Borna, Landkreis Leipzig, Sachsen, 04552, Deutschland";"51.1241649";"12.4999055"
1107410592;1858;40112950;"Deggendorf";"Deggendorf, Landkreis Deggendorf, Bayern, 94469, Deutschland";"48.8333535";"12.96205"
1107296641;1858;40526895;"Schleswig";"Schleswig, Schleswig-Flensburg, Schleswig-Holstein, 24837, Deutschland";"54.51851";"9.5653284"
1107355222;1858;40526895;"Schleswig";"Schleswig, Schleswig-Flensburg, Schleswig-Holstein, 24837, Deutschland";"54.51851";"9.5653284"
1107260434;1858;40484874;"Ratibor";"Racibórz, powiat raciborski, województwo śląskie, 47-400, Polska";"50.0904247";"18.215141180318078"
1107255546;1858;40419088;"Neuruppin";"Neuruppin, Ostprignitz-Ruppin, Brandenburg, Deutschland";"52.9243859";"12.809291900000002"
1107285844;1858;40419088;"Neuruppin";"Neuruppin, Ostprignitz-Ruppin, Brandenburg, Deutschland";"52.9243859";"12.809291900000002"
1107381150;1858;40419088;"Neuruppin";"Neuruppin, Ostprignitz-Ruppin, Brandenburg, Deutschland";"52.9243859";"12.809291900000002"
1107408539;1858;40419088;"Neuruppin";"Neuruppin, Ostprignitz-Ruppin, Brandenburg, Deutschland";"52.9243859";"12.809291900000002"
1107380170;1858;40772306;"Schwäbisch Gmünd";"Schwäbisch Gmünd, Verwaltungsgemeinschaft Schwäbisch Gmünd, Ostalbkreis, Baden-Württemberg, Deutschland";"48.7999036";"9.7977584"
1107323738;1858;40585263;"Suhl";"Suhl, Thüringen, Deutschland";"50.6086518";"10.6926437"
1107407648;1858;"04244876X";"Glauchau";"Glauchau, Zwickau, Sachsen, 08371, Deutschland";"50.81990310000001";"12.5397873"
1107324920;1858;40439747;"Osnabrück";"Osnabrück, Niedersachsen, Deutschland";"52.266837";"8.049741000000001"
1107314240;1858;"04115567X";"Pittsburgh, Pa.";"Pittsburgh, Allegheny County, Pennsylvania, United States";"40.4416941";"-79.99008609999998"
1107263662;1858;40753034;"Neuenburg";"Neuchâtel, Schweiz/Suisse/Svizzera/Svizra";"46.9895828";"6.9292641"
1107352657;1858;40781968;"Temesvár";"Timișoara, Timiș, România";"45.7538355";"21.2257474"
1107417120;1858;40669424;"Worms";"Worms, Rheinland-Pfalz, Deutschland";"49.63026179999999";"8.3620898"
1107406900;1858;40350029;"Leer (Ostfriesland)";"Leer (Ostfriesland), Niedersachsen, 26789, Deutschland";"53.25020870000001";"7.4563035000000015"
"110727270X";1858;40623416;"Varel";"Varel, Landkreis Friesland, Niedersachsen, 26316, Deutschland";"53.395777";"8.1372149"
1107275393;1858;"00417271X";"Bergen";"Bergen, Vestland, Norge";"60.39430550000001";"5.3259192"
1107405424;1858;944806163;"Jelgava";"Jelgava, Zemgale, Latvija";"56.6514394";"23.7339143"
1107332451;1858;41261089;"Nakło nad Notecia̜";"Nakło nad Notecią, gmina Nakło nad Notecią, powiat nakielski, województwo kujawsko-pomorskie, Polska";"53.138689600000006";"17.5998891"
1107282810;1858;40054055;"Belgard (Persante)";"Białogard, powiat białogardzki, województwo zachodniopomorskie, 78-200, Polska";"54.00643670000001";"15.9870974"
1107317142;1858;40852695;"Cincinnati, Ohio";"Cincinnati, Hamilton County, Ohio, United States";"39.1014537";"-84.5124602"
1107291712;1858;40148246;"Enns";"Enns, Bezirk Linz-Land, Oberösterreich, 4470, Österreich";"48.2141482";"14.4793948"
1107374138;1858;"04094011X";"Grimmen";"Grimmen, Vorpommern-Rügen, Mecklenburg-Vorpommern, 18507, Deutschland";"54.1128666";"13.0442375"
1107293227;1858;40754049;"Nikolsburg";"Mikulov, okres Břeclav, Jihomoravský kraj, Jihovýchod, 69201, Česko";"48.8068577";"16.6383914"
1107399947;1858;40480534;"Querfurt";"Querfurt, Saalekreis, Sachsen-Anhalt, Deutschland";"51.3785275";"11.5974443"
1107399955;1858;40480534;"Querfurt";"Querfurt, Saalekreis, Sachsen-Anhalt, Deutschland";"51.3785275";"11.5974443"
1107318238;1858;40947270;"Harburg, Elbe";"Elbe-Obst Neuenfelde, Neuenfelde, Harburg, Hamburg, 21129, Deutschland";"53.51174965";"9.815511373397037"
1107394465;1858;40250490;"Hirschberg im Riesengebirge";"Jelenia Góra, Wincentego Pola, Jelenia Góra, województwo dolnośląskie, 58-500, Polska";"50.9025882";"15.7559869"
1107332222;1858;40497518;"Rheine";"Rheine, Kreis Steinfurt, Nordrhein-Westfalen, Deutschland";"52.27977070000001";"7.4373615000000015"
1107423848;1858;41980352;"Novi Sad";"Нови Сад, Град Нови Сад, Јужнобачки управни округ, Војводина, 21000, Србија";"45.2551338";"19.8451756"
1107393558;1858;"04024637X";"Herzberg (Elster)";"Herzberg (Elster), Elbe-Elster, Brandenburg, 04916, Deutschland";"51.6924078";"13.2358585"
1107372674;1858;40652432;"Weißenburg i. Bay.";"Weißenburg i. Bay., Landkreis Weißenburg-Gunzenhausen, Bayern, 91781, Deutschland";"49.0305748";"10.9718974"
1107348218;1859;40231186;"Hamburg";"Hamburg, Deutschland";"53.550341";"10.000654"
1107372658;1859;40231186;"Hamburg";"Hamburg, Deutschland";"53.550341";"10.000654"
1107411114;1859;40231186;"Hamburg";"Hamburg, Deutschland";"53.550341";"10.000654"
1107304466;1859;40763102;"Prag";"Hlavní město Praha, Praha, Česko";"50.0874654";"14.4212535"
1107319471;1859;40239969;"Heidelberg";"Heidelberg, Baden-Württemberg, Deutschland";"49.40935820000001";"8.694724"
1107270480;1859;40582825;"Stuttgart";"Stuttgart, Baden-Württemberg, Deutschland";"48.7784485";"9.1800132"
1107314224;1859;40582825;"Stuttgart";"Stuttgart, Baden-Württemberg, Deutschland";"48.7784485";"9.1800132"
1107358698;1859;40371247;"Mainz";"Mainz, Rheinland-Pfalz, Deutschland";"50.0012314";"8.276251299999998"
1107232074;1859;40057283;"Berlin";"Berlin, 10117, Deutschland";"52.5170365";"13.388859900000002"
1107233461;1859;40057283;"Berlin";"Berlin, 10117, Deutschland";"52.5170365";"13.388859900000002"
1107248752;1859;40057283;"Berlin";"Berlin, 10117, Deutschland";"52.5170365";"13.388859900000002"
1107251087;1859;40057283;"Berlin";"Berlin, 10117, Deutschland";"52.5170365";"13.388859900000002"
1107253721;1859;40057283;"Berlin";"Berlin, 10117, Deutschland";"52.5170365";"13.388859900000002"
1107266882;1859;40057283;"Berlin";"Berlin, 10117, Deutschland";"52.5170365";"13.388859900000002"
"110727446X";1859;40057283;"Berlin";"Berlin, 10117, Deutschland";"52.5170365";"13.388859900000002"
1107308755;1859;40057283;"Berlin";"Berlin, 10117, Deutschland";"52.5170365";"13.388859900000002"
1107311233;1859;40057283;"Berlin";"Berlin, 10117, Deutschland";"52.5170365";"13.388859900000002"
1107338549;1859;40057283;"Berlin";"Berlin, 10117, Deutschland";"52.5170365";"13.388859900000002"
1107360323;1859;40057283;"Berlin";"Berlin, 10117, Deutschland";"52.5170365";"13.388859900000002"
1107367891;1859;40057283;"Berlin";"Berlin, 10117, Deutschland";"52.5170365";"13.388859900000002"
1107373689;1859;40057283;"Berlin";"Berlin, 10117, Deutschland";"52.5170365";"13.388859900000002"
1107392616;1859;40057283;"Berlin";"Berlin, 10117, Deutschland";"52.5170365";"13.388859900000002"
1107408520;1859;40057283;"Berlin";"Berlin, 10117, Deutschland";"52.5170365";"13.388859900000002"
1107423198;1859;40057283;"Berlin";"Berlin, 10117, Deutschland";"52.5170365";"13.388859900000002"
1215428944;1859;40057283;"Berlin";"Berlin, 10117, Deutschland";"52.5170365";"13.388859900000002"
1221644645;1859;40057283;"Berlin";"Berlin, 10117, Deutschland";"52.5170365";"13.388859900000002"
1107237793;1859;40660095;"Wien";"Wien, Österreich";"48.2083537";"16.372504199999998"
1107295386;1859;40660095;"Wien";"Wien, Österreich";"48.2083537";"16.372504199999998"
1107403707;1859;40660095;"Wien";"Wien, Österreich";"48.2083537";"16.372504199999998"
1107395941;1859;40233499;"Hannover";"Hannover, Region Hannover, Niedersachsen, Deutschland";"52.3744779";"9.738553199999998"
1107253187;1859;40352064;"Leipzig";"Leipzig, Sachsen, Deutschland";"51.3406321";"12.3747329"
1107254744;1859;40352064;"Leipzig";"Leipzig, Sachsen, Deutschland";"51.3406321";"12.3747329"
1107259096;1859;40352064;"Leipzig";"Leipzig, Sachsen, Deutschland";"51.3406321";"12.3747329"
1107260752;1859;40352064;"Leipzig";"Leipzig, Sachsen, Deutschland";"51.3406321";"12.3747329"
1107266467;1859;40352064;"Leipzig";"Leipzig, Sachsen, Deutschland";"51.3406321";"12.3747329"
1107278791;1859;40352064;"Leipzig";"Leipzig, Sachsen, Deutschland";"51.3406321";"12.3747329"
1107289955;1859;40352064;"Leipzig";"Leipzig, Sachsen, Deutschland";"51.3406321";"12.3747329"
1107300061;1859;40352064;"Leipzig";"Leipzig, Sachsen, Deutschland";"51.3406321";"12.3747329"
1107330858;1859;40352064;"Leipzig";"Leipzig, Sachsen, Deutschland";"51.3406321";"12.3747329"
1107331072;1859;40352064;"Leipzig";"Leipzig, Sachsen, Deutschland";"51.3406321";"12.3747329"
1107331242;1859;40352064;"Leipzig";"Leipzig, Sachsen, Deutschland";"51.3406321";"12.3747329"
1107340055;1859;40352064;"Leipzig";"Leipzig, Sachsen, Deutschland";"51.3406321";"12.3747329"
1107360064;1859;40352064;"Leipzig";"Leipzig, Sachsen, Deutschland";"51.3406321";"12.3747329"
1107369975;1859;40352064;"Leipzig";"Leipzig, Sachsen, Deutschland";"51.3406321";"12.3747329"
1107405157;1859;40352064;"Leipzig";"Leipzig, Sachsen, Deutschland";"51.3406321";"12.3747329"
1107418895;1859;40352064;"Leipzig";"Leipzig, Sachsen, Deutschland";"51.3406321";"12.3747329"
1107419042;1859;40352064;"Leipzig";"Leipzig, Sachsen, Deutschland";"51.3406321";"12.3747329"
1107428122;1859;40352064;"Leipzig";"Leipzig, Sachsen, Deutschland";"51.3406321";"12.3747329"
1107309123;1859;40302342;"Kempten (Allgäu)";"Kempten (Allgäu), Bayern, Deutschland";"47.7267063";"10.3168835"
"110723526X";1859;41277937;"München";"München, Bayern, Deutschland";"48.1371079";"11.575382199999998"
1107244935;1859;41277937;"München";"München, Bayern, Deutschland";"48.1371079";"11.575382199999998"
1107313821;1859;41277937;"München";"München, Bayern, Deutschland";"48.1371079";"11.575382199999998"
1107374618;1859;41277937;"München";"München, Bayern, Deutschland";"48.1371079";"11.575382199999998"
1107257905;1859;40790487;"Warschau";"Warszawa, województwo mazowieckie, Polska";"52.2319581";"21.0067249"
1107227240;1859;40860159;"Aschersleben";"Aschersleben, Salzlandkreis, Sachsen-Anhalt, 06449, Deutschland";"51.7559549";"11.462134"
1107235898;1859;40860159;"Aschersleben";"Aschersleben, Salzlandkreis, Sachsen-Anhalt, 06449, Deutschland";"51.7559549";"11.462134"
1107276985;1859;40427420;"Nürnberg";"Nürnberg, Bayern, Deutschland";"49.453872";"11.077298"
1107392667;1859;40427420;"Nürnberg";"Nürnberg, Bayern, Deutschland";"49.453872";"11.077298"
1107244137;1859;40670376;"Würzburg";"Würzburg, Bayern, Deutschland";"49.79245";"9.932966"
1107277191;1859;40230252;"Halle (Saale)";"Halle (Saale), Sachsen-Anhalt, Deutschland";"51.4825041";"11.970545199999998"
1107404185;1859;40230252;"Halle (Saale)";"Halle (Saale), Sachsen-Anhalt, Deutschland";"51.4825041";"11.970545199999998"
1107283361;1859;40670775;"Wunsiedel";"Wunsiedel, Landkreis Wunsiedel im Fichtelgebirge, Bayern, 95632, Deutschland";"50.037324100000006";"12.0027278"
1107251591;1859;40036146;"Augsburg";"Augsburg, Bayern, Deutschland";"48.3668041";"10.8986971"
1107227844;1859;40082164;"Breslau";"Wrocław, powiat wrocławski, województwo dolnośląskie, Polska";"51.1263106";"16.97819633051261"
1107274931;1859;40082164;"Breslau";"Wrocław, powiat wrocławski, województwo dolnośląskie, Polska";"51.1263106";"16.97819633051261"
1107359260;1859;40082164;"Breslau";"Wrocław, powiat wrocławski, województwo dolnośląskie, Polska";"51.1263106";"16.97819633051261"
1107323789;1859;41371720;"Pest";"Le Pest, A Borde Grande, Sainte-Anne, Condom, Gers, Occitanie, France métropolitaine, 32430, France";"43.7445765";"0.979047"
1107257093;1859;40081354;"Bremen";"Bremen, Deutschland";"53.0758196";"8.8071646"
"110742318X";1859;40988686;"Kutná Hora";"Kutná Hora, okres Kutná Hora, Střední Čechy, Česko";"49.9486561";"15.268112300000002"
1107245680;1859;40129950;"Dresden";"Dresden, Sachsen, Deutschland";"51.0493286";"13.7381437"
"110726247X";1859;40129950;"Dresden";"Dresden, Sachsen, Deutschland";"51.0493286";"13.7381437"
1107324319;1859;40129950;"Dresden";"Dresden, Sachsen, Deutschland";"51.0493286";"13.7381437"
1107402123;1859;40129950;"Dresden";"Dresden, Sachsen, Deutschland";"51.0493286";"13.7381437"
1107416035;1859;40129950;"Dresden";"Dresden, Sachsen, Deutschland";"51.0493286";"13.7381437"
1107228514;1859;42670268;"Sankt Petersburg";"Санкт-Петербург, Северо-Западный федеральный округ, 190000, Россия";"59.938732";"30.316229"
1107276810;1859;40181189;"Frankfurt am Main";"Frankfurt am Main, Hessen, Deutschland";"50.1106444";"8.682091699999999"
1107386667;1859;40323994;"Kopenhagen";"København, Københavns Kommune, Region Hovedstaden, 1357, Danmark";"55.6867243";"12.5700724"
1107254590;1859;"04057878X";"Straßburg";"Strasbourg, Bas-Rhin, Grand Est, France métropolitaine, France";"48.584614";"7.750712700000001"
1107410916;1859;"04018272X";"Freiburg im Breisgau";"Freiburg im Breisgau, Baden-Württemberg, Deutschland";"47.9960901";"7.849400500000002"
1107321409;1859;40216527;"Gotha";"Gotha, Landkreis Gotha, Thüringen, Deutschland";"50.9494849";"10.7014435"
1107241774;1859;40446603;"Paris";"Paris, Île-de-France, France métropolitaine, France";"48.8566969";"2.3514616000000004"
1107290635;1859;40446603;"Paris";"Paris, Île-de-France, France métropolitaine, France";"48.8566969";"2.3514616000000004"
1107348021;1859;40446603;"Paris";"Paris, Île-de-France, France métropolitaine, France";"48.8566969";"2.3514616000000004"
1107374715;1859;40446603;"Paris";"Paris, Île-de-France, France métropolitaine, France";"48.8566969";"2.3514616000000004"
1107409403;1859;40446603;"Paris";"Paris, Île-de-France, France métropolitaine, France";"48.8566969";"2.3514616000000004"
1107431476;1859;40446603;"Paris";"Paris, Île-de-France, France métropolitaine, France";"48.8566969";"2.3514616000000004"
1107279763;1859;40314103;"Koblenz";"Koblenz, Rheinland-Pfalz, Deutschland";"50.3533278";"7.5943951"
1107279771;1859;40314103;"Koblenz";"Koblenz, Rheinland-Pfalz, Deutschland";"50.3533278";"7.5943951"
"110728693X";1859;40298698;"Kassel";"Kassel, Niestetal, Hessen, Deutschland";"51.3154546";"9.492409599999998"
1107254965;1859;40358364;"Lingen (Ems)";"Lingen (Ems), Landkreis Emsland, Niedersachsen, Deutschland";"52.5224659";"7.316584"
1107295076;1859;"04011077X";"Darmstadt";"Darmstadt, Hessen, Deutschland";"49.872775";"8.651177"
